,Cd_Exercicio,Ds_Funcao,Ds_SubFuncao,Ds_Orgao,ProjetoAtividade,Ds_Projeto_Atividade,Vl_Orcado_Ano,Vl_Orcado_Atualizado,Vl_Liquidado
4369,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1564,Aquisição de Equipamentos Hospitalares para o Hospital São Luiz Gonzaga da Irmandade da Santa Casa de Misericórdia de São Paulo,200000,200000.0,0.0
4370,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1565,Ampliação de Leitos Hospitalares e Compra de Equipamentos para o Instituto do Câncer Dr. Arnaldo Vieira de Carvalho,100000,0.0,0.0
4371,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1568,Aquisição para o Ambulatório de Especialidades Freguesia do Ó de 1 aparelho de ar-condicionado/8 armários/6 balanças/70 cadeiras/8 computadores/1 dispenser/1 eletrocardiógrafo/2 Esfigmomanômetro e outros equipamentos,101610,101610.0,0.0
4372,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1569,Aquisição para o RHC Hospital Dia Freguesia/Brasilândia de 1 armário/1 aspirador/3 balanças/1 bisturi/3 braçadeiras/8 cadeiras/1 coluna oftalmológica/10 esfigmomanômetro/10 estantes/2 focos/1 lensômetro/6 longarinas e outros equipamentos,124220,124220.0,124220.0
4377,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2196,Manutenção e Atendimento do Hospital do Pari,100000,100000.0,0.0
4378,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2197,Auxílio Financeiro para o Instituto Brasileiro de Controle do Câncer - IBCC,100000,100000.0,0.0
4379,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2198,Auxílio Financeiro para o Hospital Nossa Senhora do Pari,100000,100000.0,0.0
4380,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2199,Auxílio Financeiro para o Instituto Brasileiro de Controle do Câncer - IBCC,80000,80000.0,0.0
4381,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2200,Auxílio Financeiro para o Instituto do Câncer Arnaldo Vieira de Carvalho,80000,80000.0,0.0
4382,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2201,Auxílio Financeiro para o Hospital do Rim e Hipertensão,50000,50000.0,0.0
4383,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2203,Atendimento à Demanda de Exames do Instituto do Câncer Dr. Arnaldo CNPJ 60.945.854/0001-72,100000,100000.0,0.0
4384,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2204,Custeio e Manutenção do Instituto Brasileiro do Controle do Câncer - IBCC,300000,300000.0,0.0
4385,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2206,Custeio e Manutenção do Hospital Municipal São Luiz Gonzaga / Hospital Santa Casa,300000,300000.0,0.0
4386,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2210,Custeio para utilização do Sistema de Saúde Instituto Dr. Suel Abujamra,100000,100000.0,100000.0
4387,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2215,Auxilio Financeiro para o Instituto do Câncer Dr. Arnaldo,50000,0.0,0.0
4388,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2216,Auxilio Financeiro para o IBCC,50000,50000.0,0.0
4389,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2217,Auxílio Financeiro para o Hospital do Pari,100000,100000.0,0.0
4390,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2219,Auxílio financeiro para o AC Camargo,50000,50000.0,0.0
4391,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2220,Custeio e Material de Consumo para o Hospital Nossa Senhora do Pari,600000,400000.0,0.0
4392,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2221,Custeio e Material de Consumo para o Instituto do Câncer Arnaldo Vieira de Carvalho,250000,50000.0,0.0
4393,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2222,"Instituto do Câncer Arnaldo Vieira de Carvalho - Lago do Arouche, 66 - República",50000,50000.0,0.0
4394,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2223,"Recursos para o Instituto Brasileiro do Controle ao Câncer - IBCC - CNPJ: 62.932.942/0001-65 na Av. Alcântara Machado, 2576, Mooca",100000,100000.0,0.0
4395,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2224,"Recurso para a Associação Cruz Verde - CNPJ: 60.762.846/0001-90 na Rua Dr. Diogo de Faria, 695, Vila Clementino, São Paulo - SP",100000,100000.0,0.0
4396,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,2225,"Recurso para o Grupo de Apoio ao Adolescente e à Criança com Câncer - GRAACC - CNPJ:67.185.694/0001-50 Endereço: Rua Pedro de Toledo, 572, Vila Clementino",100000,100000.0,0.0
4444,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,1567,Aquisição de 7 balanças/1 bebedouro/20 cadeiras/3 computadores/10 estantes/3 impressoras/25 longarinas/15 ventiladores para o CR/DST/AIDS Freguesia do Ó,47560,47560.0,0.0
4447,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,2193,Ações de Políticas Públicas de Castração de Animais Domésticos - Coordenadoria de Saúde e Proteção ao Animal Doméstico - COSAP,2000000,1000000.0,0.0
4448,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,2195,Criação do Hospital Veterinário da Zona Sul,100000,100000.0,0.0
4449,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,2212,Ampliação no Atendimento do Projeto de Ação Comunitária - Meu Corpo Meu Bem - ações de prevenções de HIV/AIDS e outras DST com Jovens e Adultos - Casa de Assistência Filadélfia,100000,100000.0,0.0
4450,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,2218,Auxílio Financeiro para a Zoonoses,50000,50000.0,0.0
4487,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1561,Aquisição de Máquina da Central de Esterilização de Material Cirúrgico do Hospital Municipal e Maternidade Escola Dr. Mario de Moraes A. Silva,200000,200000.0,0.0
4511,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,1468,Aparelhos de Ar Condicionado para Implantação nas UBSs da Região Anhanguera,100000,100000.0,99800.0
4512,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,1472,Reforma da UBS AMA Perus,60000,30000.0,0.0
4521,2018,Saúde,Assistência Hospitalar e Ambulatorial,Fundo Municipal de Saúde,1552,"Custeio e Aquisição de Equipamentos, Material e Insumos Hospitalares",100000,100000.0,0.0
4554,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,1470,Equipamentos de Dentista/Móveis e Instrumental para UBS Teotonio Vilela,150000,150000.0,0.0
4555,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,2191,Realização de Projeto de Emancipação da Juventude na UBS Iguaçu,50000,50000.0,0.0
4573,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,1478,Ampliação no Atendimento da Coordenadoria Regional de Saúde Leste,100000,100000.0,0.0
4574,2018,Saúde,Atenção Básica,Fundo Municipal de Saúde,2209,Programa Dr Saúde para a região da Prefeitura Regional de São Miguel Paulista,850000,850000.0,0.0
4583,2018,Saúde,Vigilância Sanitária,Fundo Municipal de Saúde,2208,Ações da Cãominhada que ocorre em setembro realizada pela Supervisão de Vigilância em Saúde de São Miguel Paulista,20000,20000.0,0.0
4636,2018,Saneamento,Infra-Estrutura Urbana,Fundo Municipal de Saneamento Ambiental e Infraestrutura,1458,Contratação de Projeto Executivo de Construção de um Piscinão na Bacia dos Afluentes do Rio Verde - Jacu Pêssego na região de Itaquera,2000000,2000000.0,0.0
4648,2018,Direitos da Cidadania,"Direitos Individuais, Coletivos e Difusos",Fundo Municipal de Desenvolvimento de Trânsito,1731,Melhoria da Sinalização - Atendimento à Lei da Área Escolar de Segurança,150000,150000.0,0.0
4649,2018,Direitos da Cidadania,"Direitos Individuais, Coletivos e Difusos",Fundo Municipal de Desenvolvimento de Trânsito,2305,Estatuto do Pedestre lei nº 16.673/2017 - Ações de Educação de Trânsito,6000000,3004404.14,0.0
4651,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Desenvolvimento de Trânsito,1729,Implantação de Faixa de Pedestre nas Escolas na Região da Prefeitura Regional do Ipiranga,40000,40000.0,0.0
4652,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Desenvolvimento de Trânsito,1730,Plano de Acalmamento Viário da Vila Madalena,50000,50000.0,0.0
4694,2018,Desporto e Lazer,Desporto Comunitário,Fundo Municipal de Esportes e Lazer ,1629,Ampliação de Projetos na Área Esportiva,220000,220000.0,0.0
4695,2018,Desporto e Lazer,Desporto Comunitário,Fundo Municipal de Esportes e Lazer ,1732,Projeto Continuado para os Alunos da Escolinha de Futebol Futuro Brilhante,100000,0.0,0.0
4707,2018,Assistência Social,Assistência à Criança e ao Adolescente,Fundo Municipal dos Direitos da Criança e do Adolescente,2145,"Recurso para o Instituto Olga Kos de Inclusão Cultural. CNPJ:08.745.680/0001-84 na Rua Haddock Lobo 1307, cj. 181, São Paulo, SP, 01414-003",50000,0.0,0.0
4708,2018,Assistência Social,Assistência à Criança e ao Adolescente,Fundo Municipal dos Direitos da Criança e do Adolescente,2226,"Ação voltada para o TUCCA - Associação para Crianças e Adolescentes com Câncer CNPJ: 03.092.662/0001-27 na Avenida Nove de Julho, 4.275 - Jardim Paulista",50000,50000.0,0.0
4969,2018,Urbanismo,Serviços Urbanos,Fundo de Desenvolvimento Urbano,1256,Implantação de Calçada da Praça Túlio Fontoura - Prefeitura Regional Vila Mariana,200000,200000.0,0.0
5020,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Iluminação Pública,1144,Iluminação de Vielas na Região do Sol Nascente,30000,30000.0,0.0
5021,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Iluminação Pública,1145,Implantação de Iluminação na Av. Manoel Santos Braga,30000,30000.0,0.0
5022,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Iluminação Pública,1165,"Reforço da Iluminação com Instalação de Lâmpadas LED no Campo do Morro do Urubu, Rua Nascer do Sol - Cidade Tiradentes",30000,30000.0,0.0
5023,2018,Urbanismo,Infra-Estrutura Urbana,Fundo Municipal de Iluminação Pública,1166,Iluminação de Áreas Publicas na Região da Subprefeitura de Pirituba/Jaraguá Praça Vale das Flores - Rua Vale das Flores Alt 753,50000,0.0,0.0
5053,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1474,Equipamentos para a reforma do Centro Cirurgico e Sala de Emergência do Hospital Municipal Dr. Alexandre Zaio,400000,400000.0,0.0
5054,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1482,Equipamentos para o Centro Cirúrgico do Hospital Dr Alípio Corrêa Netto em Ermelino Matarazzo,50000,0.0,0.0
5055,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1489,Equipamentos para o Hospital Prof.Dr. Alípio Corrêa Netto Ermelino Matarazzo,100000,100000.0,0.0
5056,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1491,Equipamentos para o Hospital Arthur Saboya - Jabaquara,200000,200000.0,947.0
5057,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1495,Equipamentos e Adequação Hospital Alexandre Zaio,100000,0.0,0.0
5067,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1527,Aquisição de Equipamentos - Hospital Municipal Tide Setubal - CNPJ : 46.392.148/0017-87.,100000,100000.0,0.0
5068,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1531,Aquisição de equipamentos - Hospital Alípio Correia Netto (Hospital de Ermelino Matarazzo),100000,100000.0,0.0
5069,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1532,Implantação de Equipamentos - Hospital Municipal Profº Dr. Waldomiro de Paula (Planalto),100000,100000.0,0.0
5070,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1534,Reforma e Compra de Insumos para Hospital Ignácio de Proença na Mooca,100000,100000.0,0.0
5071,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1549,"Reformas, Adequação e Equipamentos para o Hospital Municipal Alexandre Zaio",300000,300000.0,0.0
5072,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1560,Reforma de Elevadores - Hospital Tide Setubal,100000,100000.0,0.0
5073,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1562,Reforma do Hospital Municipal Professor Waldomiro de Paula (Hospital Planalto),100000,100000.0,0.0
5074,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1563,Reforma do Hospital Municipal Professor Dr. Alípio Corrêa Netto,100000,100000.0,0.0
5075,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1566,Ampliação de Leitos Hospitalares e Compra de Equipamentos para o Hospital Municipal Dr. Ignácio Proença de Gouvêa,100000,100000.0,0.0
5076,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1572,"Material Permanente para o Hospital Municipal do Tatuapé Dr. Carmino Caricchio, Av. Celso Garcia, 4815 - Tatuapé",300000,300000.0,0.0
5077,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,1573,Materiais Permanentes para o Hospital Municipal Ermelino Matarazzo Prof. Dr. Alipio Correa Netto,200000,200000.0,0.0
5078,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,2194,"Materiais para o Centro Cirúrgico do Hospital Municipal Professor Waldomiro de Paula, na região de Itaquera",100000,100000.0,0.0
5079,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,2202,Auxilio Financeiro para o Hospital Municipal Tide Setúbal,80000,80000.0,0.0
5080,2018,Saúde,Assistência Hospitalar e Ambulatorial,Autarquia Hospitalar Municipal,2207,Custeio e Manutenção do Hospital Municipal Cármino Carichio / Hospital do Tatuapé,300000,300000.0,0.0
5128,2018,Saúde,Administração Geral,Hospital do Servidor Público Municipal,1678,"Aquisição de Torre Automática para Mapeamento e Dermatoscopia - Body Scan - com Mole Analyser e Trichoscale, para o Serviço de Dermatologia do HSPM",240000,0.0,0.0
5148,2018,Saúde,Assistência Hospitalar e Ambulatorial,Hospital do Servidor Público Municipal,1460,Reforma Estrutural no Serviço Técnico de Nutrição e Dietética (SND),2000000,0.0,0.0
5149,2018,Saúde,Assistência Hospitalar e Ambulatorial,Hospital do Servidor Público Municipal,1496,Equipamentos para o Hospital do Servidor Público Municipal - HSPM,110000,110000.0,110000.0
5156,2018,Saúde,Assistência Hospitalar e Ambulatorial,Hospital do Servidor Público Municipal,1523,Reforma e Renovação dos Equipamentos do Serviço Técnico de Nutrição Dietética (SND) do HSPM,200000,200000.0,0.0
5157,2018,Saúde,Assistência Hospitalar e Ambulatorial,Hospital do Servidor Público Municipal,2205,Custeio e Manutenção do Hospital do Servidor Publico Municipal,300000,300000.0,0.0
5158,2018,Saúde,Assistência Hospitalar e Ambulatorial,Hospital do Servidor Público Municipal,2214,Auxílio financeiro para o Hospital do Servidor Público,50000,50000.0,0.0
5235,2018,Urbanismo,Administração Geral,Serviço Funerário do Município de São Paulo,2168,Custeio e Manutenção do Serviço Funerário do Município de São Paulo,590000,90000.0,0.0
5343,2018,Urbanismo,Serviços Urbanos,Autoridade Municipal de Limpeza Urbana,2162,Realização de Projeto de Reciclagem a ser realizado na Cidade Tiradentes,100000,100000.0,0.0
5384,2018,Habitação,Habitação Urbana,Companhia Metropolitana de Habitação de São Paulo,1652,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) em Empreendimentos Habitacionais da Companhia de São Paulo - COHAB SP,300000,300000.0,0.0
5385,2018,Habitação,Habitação Urbana,Companhia Metropolitana de Habitação de São Paulo,1725,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) - COHAB Parque Fernanda,350000,29000.0,0.0
5386,2018,Habitação,Habitação Urbana,Companhia Metropolitana de Habitação de São Paulo,1726,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) em Empreendimentos Habitacionais,300000,300000.0,0.0
5387,2018,Habitação,Habitação Urbana,Companhia Metropolitana de Habitação de São Paulo,1727,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) em Empreendimentos Habitacionais,300000,300000.0,0.0
5437,2018,Habitação,Habitação Urbana,Fundo Municipal de Habitação,1733,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) em Empreendimentos Habitacionais,200000,200000.0,0.0
5438,2018,Habitação,Habitação Urbana,Fundo Municipal de Habitação,1734,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) em Empreendimentos Habitacionais,300000,300000.0,0.0
5439,2018,Habitação,Habitação Urbana,Fundo Municipal de Habitação,1736,Obras de Regularização para Obtenção de Auto de Vistoria do Corpo de Bombeiros (AVCB) no Cingapura Imigrantes II.,100000,100000.0,0.0
165,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1143,Desenvolvimento de projetos de interesse dos cidadãos de São Paulo,1000000,120000.0,0.0
166,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1153,Reforma e Aquisição de Equipamentos,300000,0.0,0.0
167,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1187,Eventos Culturais em Bairros da Capela do Socorro e Parelheiros,100000,0.0,0.0
168,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1194,Estrutura para Realização de Eventos Culturais na Cidade de São Paulo,200000,0.0,0.0
169,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1205,Realização de Eventos na Cidade de São Paulo,150000,0.0,0.0
170,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1210,"Fornecimento de Infraestrutura para Realização do Evento Festival Parque dos Búfalos, Cultura na Defesa dos Mananciais",50000,0.0,0.0
171,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1211,Contratação Artística para Realização de Evento na Virada Sustentável no Parque Tiquatira,40000,0.0,0.0
172,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1213,Fornecimento de Infraestrutura e Serviços para Realizar Eventos: Festa de Nª Sª Aparecida e das Crianças e Festa do Jardim São Nicolau e Sociedade Amigos do Jd. São Nicolau,60000,0.0,0.0
173,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1216,"Fornecimento de Infraestrutura e Serviços para Realização de Eventos: 15º Santo Antônio na Chácara, Lei 15.109/2010 e 7ª Feira Cultural do Jabaquara, Feira de Artes e Gastronomia.",100000,0.0,0.0
174,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1218,Fornecimento de Infraestrutura e Serviços para Realizar Eventos: Festa Bolo do Bixiga Comemorando 465 anos da Cidade de SP LEI 16.144/2015 e 8º Festival Cultural e Gastronômico Latino Americano Soy Latino Lei 14.485/2007,100000,0.0,0.0
175,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1219,"Fornecimento de Infraestrutura e Serviços para Realização de Eventos: 26ª Festa das Nações no Bairro do Cangaíba Lei 15.927/2013, Festa Junina no Bairro do Cangaíba Lei 16.038/2014",100000,0.0,0.0
176,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1223,Fornecimento de Infraestrutura e Serviços para Realizar Eventos na Cidade de São Paulo,50000,0.0,0.0
177,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1237,Realização de Eventos no Município de São Paulo - SP TURIS,320000,0.0,0.0
178,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1238,Eventos Diversos a Serem Realizados na Cidade de São Paulo,100000,0.0,0.0
179,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1239,Eventos diversos a Serem Realizados na Cidade de São Paulo,50000,0.0,0.0
180,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1245,Auxílio Financeiro para projetos de Fomento à Cultura,1000000,200000.0,0.0
181,2019,Administração,Administração Geral,Secretaria do Governo Municipal,1250,"Contratação de Estrutura e Palcos para Eventos Culturais, no Âmbito da Secretaria Municipal da Casa Civil",120000,0.0,0.0
182,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2039,Eventos,560000,30000.0,0.0
183,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2043,Revitalização de Melhoramentos Públicos,4000000,41200.0,0.0
184,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2046,Realização de Eventos,500000,0.0,0.0
185,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2050,Ações de Políticas Públicas,3300000,130000.0,0.0
186,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2057,Eventos da Cidade de São Paulo,470000,0.0,0.0
187,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2060,Promoção de Campanhas e Eventos de Interesse do Município,1000000,0.0,0.0
188,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2064,Recurso para Projetos Futuros no Município de São Paulo,500000,0.0,0.0
189,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2065,Recurso para Projetos Futuros no Município de São Paulo,500000,30000.0,0.0
190,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2067,Realização de Eventos e Locação de Espaços,2700000,0.0,0.0
191,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2069,Ações de Política Pública,400000,0.0,0.0
192,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2070,Ações Voltadas para Políticas Públicas,465000,0.0,0.0
193,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2077,Estrutura para Atividades e Eventos,400000,0.0,0.0
194,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2078,Projetos Diversos,420000,0.0,0.0
195,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2079,Eventos Diversos a serem Realizados na Cidade de São Paulo,150000,0.0,0.0
196,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2080,Promoção de Eventos da Cidade de São Paulo,200000,0.0,0.0
197,2019,Administração,Administração Geral,Secretaria do Governo Municipal,2081,Promoção de Eventos para a Cidade de São Paulo,450000,0.0,0.0
199,2019,Cultura,Turismo,Secretaria do Governo Municipal,2054,Realização de Eventos na Cidade de São Paulo,300000,60000.0,0.0
200,2019,Cultura,Turismo,Secretaria do Governo Municipal,2116,Promoção de Campanhas e Eventos de Interesse do Município,100000,0.0,0.0
234,2019,Urbanismo,Infra-Estrutura Urbana,Secretaria Municipal das Subprefeituras,1066,"Reforma na Praça da Confluência das Ruas José Augusto de Macedo e Pascoal Bergamini, com Instalação de Bancos, Mesas e Playground",30000,0.0,0.0
241,2019,Urbanismo,Infra-Estrutura Urbana,Secretaria Municipal das Subprefeituras,1680,Manutenção dos Parcães,120000,0.0,0.0
243,2019,Urbanismo,Infra-Estrutura Urbana,Secretaria Municipal das Subprefeituras,2107,Prefeituras Regionais,1750000,150000.0,0.0
244,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,2108,"Vídeo Prospecção para Diagnóstico Termítico e Tratamento Natural de Árvores Viárias, Mediante Aplicação de Óleos Naturais, da Cidade de São Paulo",800000,0.0,0.0
250,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1002,Recapeamento Asfáltico da Rua Emília Jabur entre Anhahana Mello Até a Rua São Roque - Vila Tolstói,30000,30000.0,0.0
251,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1004,Recapeamento Asfáltico da Rua Miguel Jabur entre Anhahana Mello Até a Rua São Roque - Vila Tolstoi,30000,30000.0,0.0
252,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1005,"Pavimentação da Rua Jundiacanga, Travessa Harmonia e Rua Belém - Cidade Ipava - SP - CEP 04950150",1000000,0.0,0.0
253,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1038,Recapeamento da Rua Estácio Ferreira - Freguesia do Ó,150000,0.0,0.0
254,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1040,Recapeamento de toda a extensão da Rua Flor de Liz - Jardim Guarani,200000,0.0,0.0
255,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1041,Recapeamento Asfáltico na Cidade,300000,0.0,0.0
256,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1082,"Recomposição da Malha Viária com Recapeamento e Adequação de Guias, Sarjetas e Sarjetões da Rua João Gaspar, Jardim São Luiz",450000,0.0,0.0
257,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1083,"Recomposição da Malha Viária com Recapeamento e Adequação de Guias, Sarjetas e Sarjetões da Rua Isabel de Oliveira, Jardim das Cerejeiras",500000,0.0,0.0
258,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1084,"Recomposição da Malha Viária com Recapeamento e Adequação de Guias, Sarjetas e Sarjetões da Rua Lazaro Rodrigues, Jardim São Luiz",400000,0.0,0.0
267,2019,Urbanismo,Serviços Urbanos,Secretaria Municipal das Subprefeituras,1547,Pavimentação e Recapeamento de Vias,100000,0.0,0.0
281,2019,Urbanismo,Produção Industrial,Secretaria Municipal das Subprefeituras,2036,Manutenção e Operação das Usinas de Asfalto,200000,0.0,0.0
425,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1291,"Implantação de Câmeras de Monitoramento na EMEF Florestan Fernandes, localizada na Av Margueritt Long, 41 - Jd Guanabara",80000,80000.0,0.0
426,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1296,Construção do Muro para Interligar a Quadra Poliesportiva da Escola com a Unidade da EMEF Alexandre de Gusmão,100000,100000.0,0.0
427,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1297,Construção do Muro da Praça da Escola com a Unidade Escolar EMEF Guilherme de Almeida,100000,100000.0,0.0
428,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1299,"Reforma do Piso Externo, Cobertura do Portão que dá Acesso ao Pátio da EMEF Olival Costa, Av. João Rodrigues Ruiz, 248-Jd Sapopemba",100000,100000.0,0.0
429,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1300,"Reforma e Melhorias na Quadra de Esportes da EMEF Dom Paulo Rolim Loureiro localizada na Rua João Nicario Eleuterio, nº 374 - Cidade Nova São Miguel",250000,0.0,0.0
430,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1305,"Construção de EMEF - Escola Municipal de Ensino Fundamental - Mata Virgem, Cidade Ademar",30000,30000.0,0.0
431,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1309,Reforma - EMEF José Lins do Rego,100000,100000.0,0.0
436,2019,Educação,Ensino Fundamental,Secretaria Municipal de Educação,1750,Construção de Galpão para uso Cultural e Esportivo na EMEF Dr. Sócrates Brasileiro Sampaio de Souza Vieira de Oliveira,200000,0.0,0.0
